topology_relationship_id	basis_component_id	basis_component_type	basis_component_role	basis_component_value	basis_component_reference	basis_component_namespace	source_assertion_id	source_identity_set_id	source_registration_unit_id	source_corpus_generation_id	resolution_status	ambiguity_status	conflict_status	lossiness_status	validation_status
topology_rel_a4aab1fc26846a1062826d36	topology_basis_fef62e3374dc713b3726d9fb	source_identity_set_reference	grouping_member		sis_5ab8d48fe07de67c58a60cf6	vap_gene_symbol	ar_a74d9cf823c5deadeacd8476fae2f325d3c9d7e6861a56fc5dd09007d5927723	sis_5ab8d48fe07de67c58a60cf6	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_a4aab1fc26846a1062826d36	topology_basis_ffc56ec211e172834a377a6d	source_identity_set_reference	grouping_member		sis_c46ad070d052e85f2a294ca7	vap_sample_id	ar_00fc74c5985776c0c8c3299612570496a09a5ba5244734786b1fcce12cb6efc3	sis_c46ad070d052e85f2a294ca7	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_a77fe3ca2f8c7e7f74283208	topology_basis_0b51a5debfe2b7f9fd432566	source_identity_set_reference	grouping_member		sis_65c5d3e94260b47a4d2e7c70	gsc_source_id	ar_266e6354494ac1939729ddeb49e0676454acd6f9098fdd904ebb84deb006da13	sis_65c5d3e94260b47a4d2e7c70	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_a77fe3ca2f8c7e7f74283208	topology_basis_1d755556a744f593227fcac0	source_identity_set_field_value	grouping_key	identity_kind=evidence_source	identity_kind=evidence_source|participant_role=evidence_source|source_namespace=gsc_source_id					mark_phase4_corpus_6tep_v1	not_applicable	not_applicable	not_applicable	not_applicable	passed
topology_rel_a77fe3ca2f8c7e7f74283208	topology_basis_61029c28502915f82110b693	source_identity_set_reference	grouping_member		sis_898e8be37a0ac6c33af73d2d	gsc_source_id	ar_b7b06ffb4f86388b850fc87ad681f2028771e8e216f407a5d3a195830d39f5f3	sis_898e8be37a0ac6c33af73d2d	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_a77fe3ca2f8c7e7f74283208	topology_basis_7896ccc1fe21fe39dca7c4f2	source_identity_set_reference	grouping_member		sis_a7aab1a3a976503d7d292c83	gsc_source_id	ar_b1eae61a4cfaac1314915987e13aabb44ad26e5e6bbbb0c30b978fffd5c49a89	sis_a7aab1a3a976503d7d292c83	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_a77fe3ca2f8c7e7f74283208	topology_basis_7c8cee6f3ba8ab55c7551438	source_identity_set_reference	grouping_member		sis_4e1669630dcf09ba61306c30	gsc_source_id	ar_76b9749c5d00ec7beb1ce39b01b00a8f5dd3195bb1d40178e62713beb752f388	sis_4e1669630dcf09ba61306c30	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_a77fe3ca2f8c7e7f74283208	topology_basis_8c70bd748707eff22146b088	source_identity_set_field_value	grouping_key	source_namespace=gsc_source_id	identity_kind=evidence_source|participant_role=evidence_source|source_namespace=gsc_source_id	gsc_source_id				mark_phase4_corpus_6tep_v1	not_applicable	not_applicable	not_applicable	not_applicable	passed
topology_rel_a77fe3ca2f8c7e7f74283208	topology_basis_c80a3562e8bead042772d534	source_identity_set_field_value	grouping_key	participant_role=evidence_source	identity_kind=evidence_source|participant_role=evidence_source|source_namespace=gsc_source_id					mark_phase4_corpus_6tep_v1	not_applicable	not_applicable	not_applicable	not_applicable	passed
topology_rel_a791b522949de01985eea3c3	topology_basis_926a1e517c9ac4668d8ea3e7	assertion_field_value	grouping_key	registration_unit_id=mark_phase3_canonical_vap_q1_ERR10619212	registration_unit_id=mark_phase3_canonical_vap_q1_ERR10619212					mark_phase4_corpus_6tep_v1	not_applicable	not_applicable	not_applicable	not_applicable	passed
topology_rel_c252280728584ab23874aa96	topology_basis_000fb42f100bb5a82a5fd227	source_identity_set_reference	grouping_member		sis_cc1b0b11fcaa0d648f3ca371	vap_gene_symbol	ar_fe242a404011f9fc256699c453053410345b009bbbd9b59856df5f9a5265c7a7	sis_cc1b0b11fcaa0d648f3ca371	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_02448783209723cc5ad2efb1	source_identity_set_reference	grouping_member		sis_a7aab1a3a976503d7d292c83	gsc_source_id	ar_b1eae61a4cfaac1314915987e13aabb44ad26e5e6bbbb0c30b978fffd5c49a89	sis_a7aab1a3a976503d7d292c83	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_0913c26995151eebfb4f3e3b	source_identity_set_reference	grouping_member		sis_7293b3134b3e588860e2ff60	vap_variant_id	ar_3664b859033acdddc0a78213516582dc0ff31251efedd753ebbe0cce05b8d232	sis_7293b3134b3e588860e2ff60	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_0ad11ecf9ba5123cff6e3d1b	source_identity_set_reference	grouping_member		sis_1898bee5eac62c0592ad49d1	gsc_provenance_id	ar_3f83961510d57e83aaa24ca815526ac409b6f99f99a9200010aca2d0ea0f6151	sis_1898bee5eac62c0592ad49d1	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_0b0452cdd73c5b7a168589d0	source_identity_set_reference	grouping_member		sis_e14cc4541b02076929543d80	vap_sample_id	ar_f2dadaa1fa45fae094cbedf90ad8df88cf5b494756e412dfb1c2e0a0591357f2	sis_e14cc4541b02076929543d80	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_0b0e44c0bac3b1f8c4c16822	source_identity_set_reference	grouping_member		sis_1c5a0ed74f953e3d862c9289	vap_sample_id	ar_c53698934cce02719df0f674c9dccfc22b9d5c7f308082713f8fbfab5bd31c7f	sis_1c5a0ed74f953e3d862c9289	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_0ca831f6fca30c12d171b0ca	source_identity_set_reference	grouping_member		sis_8f33d9da06d70b9d48f2d9f6	vap_variant_id	ar_4b9cbd2119119255ce053ae1410b87bb7529c784af31c9aee23fb8017df81238	sis_8f33d9da06d70b9d48f2d9f6	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_0d0beeb93e648e7583eec822	source_identity_set_reference	grouping_member		sis_c020e29e67e52835e36cc5bf	gsc_provenance_id	ar_266e6354494ac1939729ddeb49e0676454acd6f9098fdd904ebb84deb006da13	sis_c020e29e67e52835e36cc5bf	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_0dc135e841b46ec9070da0df	source_identity_set_reference	grouping_member		sis_0b56657978c73b40916d5567	vap_variant_id	ar_ce5d95d28470ed056afcb8944130307bdb1465d1457f4d1cea0ab653a74c3e98	sis_0b56657978c73b40916d5567	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_0e3691025b8d16e565451914	source_identity_set_reference	grouping_member		sis_8de1ee2792627947f804f24b	vap_variant_id	ar_a9eb6e533c78ede618f6615e2d585315bc156d0950bc27ae24945de8f3a34b3b	sis_8de1ee2792627947f804f24b	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_0ee728be299610621243b901	source_identity_set_reference	grouping_member		sis_9759e83271a2437d67eeb6e7	gsc_ensembl_gene_id	ar_01023d694b99a14728d9d5686f5d87ca6ee8c55125dcdda3c6565f9df0ef1ecf	sis_9759e83271a2437d67eeb6e7	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_115a998a0e5bcd382903237d	source_identity_set_reference	grouping_member		sis_cec33e159ed11a16e1253fba	vap_variant_id	ar_a1f3bea235122e2443b0095c6c88e1987ce9d856ff5663c6777e71be7e5f1349	sis_cec33e159ed11a16e1253fba	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_1160984c419ac4ad48fcb37b	source_identity_set_reference	grouping_member		sis_9c13c071352b0185b8f9e76d	vap_variant_id	ar_30ed312ad799bd4af7e7e44102312c640b4cf86f452da28afc2f7b596e9ec9aa	sis_9c13c071352b0185b8f9e76d	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_12c3465540407a42faa8db92	source_identity_set_reference	grouping_member		sis_85ae94e668ab655bb214aacc	vap_variant_id	ar_00fc74c5985776c0c8c3299612570496a09a5ba5244734786b1fcce12cb6efc3	sis_85ae94e668ab655bb214aacc	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_14fa82b1188bf8285282f929	source_identity_set_reference	grouping_member		sis_57f3a0a9550582c19f23d714	vap_gene_symbol	ar_2f4d4171bc1f184e8ab1ebfa1cdab056f204dddad8984c46b906d495690c2a83	sis_57f3a0a9550582c19f23d714	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_1506db479fa10ee9e1e2a3b3	source_identity_set_reference	grouping_member		sis_603826d4f1230f2a14822c12	vap_ensembl_gene_id	ar_c915daffa16f084c26236a1da0942e68a6f6a6b638f7f4722625ab3d472a8353	sis_603826d4f1230f2a14822c12	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_1624e0b209821f04c0cd2a9d	source_identity_set_reference	grouping_member		sis_c79055b9b9f1d5d6a51ac5c9	vap_ensembl_gene_id	ar_92396a374befe7c3f958ad911a6214334345e0b853a116a449e590045f04716f	sis_c79055b9b9f1d5d6a51ac5c9	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_1849d190dbad434897aaf371	source_identity_set_reference	grouping_member		sis_c46ad070d052e85f2a294ca7	vap_sample_id	ar_00fc74c5985776c0c8c3299612570496a09a5ba5244734786b1fcce12cb6efc3	sis_c46ad070d052e85f2a294ca7	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_1a4494b4ba2eeed622565343	source_identity_set_reference	grouping_member		sis_8f93dadbd49cc819cf1c57dc	vap_variant_id	ar_2f4d4171bc1f184e8ab1ebfa1cdab056f204dddad8984c46b906d495690c2a83	sis_8f93dadbd49cc819cf1c57dc	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_1ae9a5baa6128fa62fc72949	source_identity_set_reference	grouping_member		sis_254bfe1980e88faa1fc0a2c0	gsc_phenotype	ar_b1eae61a4cfaac1314915987e13aabb44ad26e5e6bbbb0c30b978fffd5c49a89	sis_254bfe1980e88faa1fc0a2c0	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_1b63393ac56cff3293fce635	source_identity_set_reference	grouping_member		sis_ea6d13dcb4c36d0495cd3264	vap_ensembl_gene_id	ar_12b6cbf81b63f52c0bcf2954a95e3c4c95f054854abb77470414400892fd3b85	sis_ea6d13dcb4c36d0495cd3264	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_1b6b887f30148e76e11eaa2d	source_identity_set_reference	grouping_member		sis_711ad78b3866e29e710b9c37	vap_gene_symbol	ar_a1f3bea235122e2443b0095c6c88e1987ce9d856ff5663c6777e71be7e5f1349	sis_711ad78b3866e29e710b9c37	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_1cc08fea3662230e66dbfa6b	source_identity_set_reference	grouping_member		sis_e129e1a4a60af61497d36d1a	gsc_ensembl_gene_id	ar_b7b06ffb4f86388b850fc87ad681f2028771e8e216f407a5d3a195830d39f5f3	sis_e129e1a4a60af61497d36d1a	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_1eab00e4e1818bb18a30f573	source_identity_set_reference	grouping_member		sis_b5d444c6f5ab54d769faa1ae	vap_variant_id	ar_1d7539bae96135844166460fb7cc0f9cf9e7000497d7e4d464cdbceb5e79bd0a	sis_b5d444c6f5ab54d769faa1ae	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_1fde638e1b83a338539a32b3	source_identity_set_reference	grouping_member		sis_37236d0d4a5a7551bbb08fa0	gsc_semantic_channel	ar_b7b06ffb4f86388b850fc87ad681f2028771e8e216f407a5d3a195830d39f5f3	sis_37236d0d4a5a7551bbb08fa0	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_207b9c308fe0f54bcba33c9d	source_identity_set_reference	grouping_member		sis_ff111d79193606338460a8f3	vap_sample_id	ar_5f506986f6fe4b18d42ff53ed01761f79ac2e3dad4f7f52e42d86e591bc2c0f7	sis_ff111d79193606338460a8f3	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_21b77c7053129321ece4c875	source_identity_set_reference	grouping_member		sis_53ee947a7708dcb37004710a	vap_gene_symbol	ar_c915daffa16f084c26236a1da0942e68a6f6a6b638f7f4722625ab3d472a8353	sis_53ee947a7708dcb37004710a	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_22cec377c4fd14d561711aca	source_identity_set_reference	grouping_member		sis_1d923391c5cb91f503b6abf3	vap_ensembl_gene_id	ar_f64cb4134b38291f0ac2423be52d6e3c8a7b6a56d1fce48e9a514ec08182f8bc	sis_1d923391c5cb91f503b6abf3	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_22edf1415cc6b38d373e772b	source_identity_set_reference	grouping_member		sis_4e8a1a45c27177b27a3724a1	gsc_gene_symbol	ar_b1eae61a4cfaac1314915987e13aabb44ad26e5e6bbbb0c30b978fffd5c49a89	sis_4e8a1a45c27177b27a3724a1	mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_238d0ff8ed567b766e28e646	source_identity_set_reference	grouping_member		sis_2ae5b4e5f148c1ad4c962800	vap_sample_id	ar_495f82e875b3e1e8dc2caa922bca0b272daa4c242d7a62aae15616509ca31d68	sis_2ae5b4e5f148c1ad4c962800	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_24893d6dd7ab8be0283ca3da	source_identity_set_reference	grouping_member		sis_ca1a56ecebffb0d95ffbce46	vap_gene_symbol	ar_6add977aefe38ac43fe9b5beb4279d798a1bc0d2bf16eaba7d7ed82c78ec75a2	sis_ca1a56ecebffb0d95ffbce46	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_26aa5abf6b2d278b194aeda8	source_identity_set_reference	grouping_member		sis_4e1669630dcf09ba61306c30	gsc_source_id	ar_76b9749c5d00ec7beb1ce39b01b00a8f5dd3195bb1d40178e62713beb752f388	sis_4e1669630dcf09ba61306c30	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_27a7bcd1ba1ecb9de8ded9e9	source_identity_set_reference	grouping_member		sis_41a75add7eef92746e0f3a70	vap_sample_id	ar_884ce3361bee7b2641855401190c77690b5aecad7d9ac797174593cb84d73a03	sis_41a75add7eef92746e0f3a70	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_293bb58f1a87b4374e7b120b	source_identity_set_reference	grouping_member		sis_a8ec04b31286cb333dd4fc2f	vap_sample_id	ar_a1f3bea235122e2443b0095c6c88e1987ce9d856ff5663c6777e71be7e5f1349	sis_a8ec04b31286cb333dd4fc2f	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_297e824449ce02c18d45e898	source_identity_set_reference	grouping_member		sis_0d082a6f63bf26b229872025	vap_gene_symbol	ar_92396a374befe7c3f958ad911a6214334345e0b853a116a449e590045f04716f	sis_0d082a6f63bf26b229872025	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_2ac9e22dbe968a9d1a49d9b4	source_identity_set_reference	grouping_member		sis_65c5d3e94260b47a4d2e7c70	gsc_source_id	ar_266e6354494ac1939729ddeb49e0676454acd6f9098fdd904ebb84deb006da13	sis_65c5d3e94260b47a4d2e7c70	mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_2f0f05fd4c61d572b6ccc252	source_identity_set_reference	grouping_member		sis_b608c4b777334032d8de1a73	vap_gene_symbol	ar_cbd3e38ed96d2c46e9aa0c9ef5405c31fbb27c2af9075268be2c3ff78787fe19	sis_b608c4b777334032d8de1a73	mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_2f5f87e1743449c040a214b2	source_identity_set_reference	grouping_member		sis_f97d9bfd666925fdc09a7c56	vap_gene_symbol	ar_c0d841f629c817575d6c1c864c1c0ee2519300fe278390660127b2f8a8966caf	sis_f97d9bfd666925fdc09a7c56	mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_303d9c0a330b08a34d6312fe	source_identity_set_reference	grouping_member		sis_b6e958beb9755d21a3d8218b	vap_sample_id	ar_30ed312ad799bd4af7e7e44102312c640b4cf86f452da28afc2f7b596e9ec9aa	sis_b6e958beb9755d21a3d8218b	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_352241356d5a2d922b9e9512	source_identity_set_reference	grouping_member		sis_2f9ad1b0c706e9beac6cc418	vap_sample_id	ar_4b9cbd2119119255ce053ae1410b87bb7529c784af31c9aee23fb8017df81238	sis_2f9ad1b0c706e9beac6cc418	mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
topology_rel_c252280728584ab23874aa96	topology_basis_356521abf3c5c84ccef0af56	source_identity_set_reference	grouping_member		sis_02a16349e99b006cc141a581	vap_variant_id	ar_495f82e875b3e1e8dc2caa922bca0b272daa4c242d7a62aae15616509ca31d68	sis_02a16349e99b006cc141a581	mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	resolved	not_applicable	not_applicable	lossless_by_reference	passed
