topology_relationship_id	member_id	member_type	member_role	member_reference	source_assertion_id	source_identity_set_id	source_registration_unit_id	source_corpus_generation_id	validation_status
topology_rel_1703a748aeeadc19ef28f88a	topology_member_c468b7ca4360ed168413133a	assertion_record	assertion_type_membership_member	ar_a9eb6e533c78ede618f6615e2d585315bc156d0950bc27ae24945de8f3a34b3b	ar_a9eb6e533c78ede618f6615e2d585315bc156d0950bc27ae24945de8f3a34b3b		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_1b9fe885b0b96589c1df4a99	topology_member_dce689e69078b642f9cf14c1	assertion_record	assertion_type_membership_member	ar_01023d694b99a14728d9d5686f5d87ca6ee8c55125dcdda3c6565f9df0ef1ecf	ar_01023d694b99a14728d9d5686f5d87ca6ee8c55125dcdda3c6565f9df0ef1ecf		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_1b9fe885b0b96589c1df4a99	topology_member_e271889cf9911d5ef0d70138	assertion_record	assertion_type_membership_member	ar_3f83961510d57e83aaa24ca815526ac409b6f99f99a9200010aca2d0ea0f6151	ar_3f83961510d57e83aaa24ca815526ac409b6f99f99a9200010aca2d0ea0f6151		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_1fe23d575e6fbf50274ec0bd	topology_member_1c3c67a829a3edb09fbe3d9d	assertion_record	relationship_class_membership_member	ar_5a034bc58fa4220b712c8054fe7b7c541004ab6bce64b6ab524df990a81b9ec1	ar_5a034bc58fa4220b712c8054fe7b7c541004ab6bce64b6ab524df990a81b9ec1		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_1fe23d575e6fbf50274ec0bd	topology_member_2accd3648bf1f51e0be4c3e7	assertion_record	relationship_class_membership_member	ar_c915daffa16f084c26236a1da0942e68a6f6a6b638f7f4722625ab3d472a8353	ar_c915daffa16f084c26236a1da0942e68a6f6a6b638f7f4722625ab3d472a8353		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_1fe23d575e6fbf50274ec0bd	topology_member_34f8b51de5962cbad7512cf2	assertion_record	relationship_class_membership_member	ar_005caf8d47105c7aa4040d5c4b4702b9ca802578eb0184b254a03110e834b808	ar_005caf8d47105c7aa4040d5c4b4702b9ca802578eb0184b254a03110e834b808		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_1fe23d575e6fbf50274ec0bd	topology_member_83b4c772d02db47c742ecb90	assertion_record	relationship_class_membership_member	ar_5f506986f6fe4b18d42ff53ed01761f79ac2e3dad4f7f52e42d86e591bc2c0f7	ar_5f506986f6fe4b18d42ff53ed01761f79ac2e3dad4f7f52e42d86e591bc2c0f7		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_1fe23d575e6fbf50274ec0bd	topology_member_9147969a07330a323fe082c8	assertion_record	relationship_class_membership_member	ar_884ce3361bee7b2641855401190c77690b5aecad7d9ac797174593cb84d73a03	ar_884ce3361bee7b2641855401190c77690b5aecad7d9ac797174593cb84d73a03		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_1fe23d575e6fbf50274ec0bd	topology_member_96fac7bbcd5e5c0f4f5c3703	assertion_record	relationship_class_membership_member	ar_b7757290bd7b38e32710643d16ad2d3004e2d89a716200952186a0dd3e0fa198	ar_b7757290bd7b38e32710643d16ad2d3004e2d89a716200952186a0dd3e0fa198		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_1fe23d575e6fbf50274ec0bd	topology_member_aa06beba682120aedef5f1e7	assertion_record	relationship_class_membership_member	ar_a74d9cf823c5deadeacd8476fae2f325d3c9d7e6861a56fc5dd09007d5927723	ar_a74d9cf823c5deadeacd8476fae2f325d3c9d7e6861a56fc5dd09007d5927723		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_1fe23d575e6fbf50274ec0bd	topology_member_d8a820ee138909cd5a2a96e9	assertion_record	relationship_class_membership_member	ar_f83d0499b1443ad19e3a1cf64763954b6b470ab85c82f3e474fcc0e3c6fc98a8	ar_f83d0499b1443ad19e3a1cf64763954b6b470ab85c82f3e474fcc0e3c6fc98a8		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_031c9c27f0974060fd817333	assertion_record	corpus_metadata_membership_member	ar_b7757290bd7b38e32710643d16ad2d3004e2d89a716200952186a0dd3e0fa198	ar_b7757290bd7b38e32710643d16ad2d3004e2d89a716200952186a0dd3e0fa198		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_069f010b0418562635d5bf3a	assertion_record	corpus_metadata_membership_member	ar_01023d694b99a14728d9d5686f5d87ca6ee8c55125dcdda3c6565f9df0ef1ecf	ar_01023d694b99a14728d9d5686f5d87ca6ee8c55125dcdda3c6565f9df0ef1ecf		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_0b390f64849f8dc000d0a186	assertion_record	corpus_metadata_membership_member	ar_6add977aefe38ac43fe9b5beb4279d798a1bc0d2bf16eaba7d7ed82c78ec75a2	ar_6add977aefe38ac43fe9b5beb4279d798a1bc0d2bf16eaba7d7ed82c78ec75a2		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_11c2f75ac840a8fe52f13419	assertion_record	corpus_metadata_membership_member	ar_3664b859033acdddc0a78213516582dc0ff31251efedd753ebbe0cce05b8d232	ar_3664b859033acdddc0a78213516582dc0ff31251efedd753ebbe0cce05b8d232		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_1bb175c26e944425f4065936	assertion_record	corpus_metadata_membership_member	ar_4b9cbd2119119255ce053ae1410b87bb7529c784af31c9aee23fb8017df81238	ar_4b9cbd2119119255ce053ae1410b87bb7529c784af31c9aee23fb8017df81238		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_1d1735f19c383577e5734159	assertion_record	corpus_metadata_membership_member	ar_4428bcf1b2766bcaaab80dc8230999e70300d5b16e3002c1b2415d932cbb3349	ar_4428bcf1b2766bcaaab80dc8230999e70300d5b16e3002c1b2415d932cbb3349		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_213050ddd400c0b86e156ebf	assertion_record	corpus_metadata_membership_member	ar_3f83961510d57e83aaa24ca815526ac409b6f99f99a9200010aca2d0ea0f6151	ar_3f83961510d57e83aaa24ca815526ac409b6f99f99a9200010aca2d0ea0f6151		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_21e9250de066530576d87a31	assertion_record	corpus_metadata_membership_member	ar_e06553097cd6e48f9e81d0f4d369960d0fb776c4a77b2207df990475628d10d3	ar_e06553097cd6e48f9e81d0f4d369960d0fb776c4a77b2207df990475628d10d3		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_2450e13cd89f7d09b334a6de	assertion_record	corpus_metadata_membership_member	ar_6a395fa20c2fc96f01a41ba134561b5a1c68133a9fcd31797a935661fc27e665	ar_6a395fa20c2fc96f01a41ba134561b5a1c68133a9fcd31797a935661fc27e665		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_2d2f0d282ab11bea20405844	assertion_record	corpus_metadata_membership_member	ar_c2651bd4ac55176bf518bd911c740b8fcb46e1f6c11b23e894f16c2dcd7c526d	ar_c2651bd4ac55176bf518bd911c740b8fcb46e1f6c11b23e894f16c2dcd7c526d		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_2ddb72c79cd6d2a3c9960949	assertion_record	corpus_metadata_membership_member	ar_ce5d95d28470ed056afcb8944130307bdb1465d1457f4d1cea0ab653a74c3e98	ar_ce5d95d28470ed056afcb8944130307bdb1465d1457f4d1cea0ab653a74c3e98		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_2e8950ba2d9dd328d1259b27	assertion_record	corpus_metadata_membership_member	ar_005caf8d47105c7aa4040d5c4b4702b9ca802578eb0184b254a03110e834b808	ar_005caf8d47105c7aa4040d5c4b4702b9ca802578eb0184b254a03110e834b808		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_31a76eac18477e5ae06f4260	assertion_record	corpus_metadata_membership_member	ar_05b6316bc05adf9b3126193beb3dc4b41a1a0fa106db129efceda03fc7270d79	ar_05b6316bc05adf9b3126193beb3dc4b41a1a0fa106db129efceda03fc7270d79		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_36abfd0ac5dfdc2b0d00a925	assertion_record	corpus_metadata_membership_member	ar_b0fd3e7e6bb37d97f7629cbb0dd031b3bb12adfa910496b94ac2ddafa5c3d13b	ar_b0fd3e7e6bb37d97f7629cbb0dd031b3bb12adfa910496b94ac2ddafa5c3d13b		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_4e6ba92247726ff1a6275532	assertion_record	corpus_metadata_membership_member	ar_e1588489412735edc70d5e2d3c6f31f136571c49fc368a13f73af55631a23ea9	ar_e1588489412735edc70d5e2d3c6f31f136571c49fc368a13f73af55631a23ea9		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_4f088644525ed2a41c116a0f	assertion_record	corpus_metadata_membership_member	ar_cbd3e38ed96d2c46e9aa0c9ef5405c31fbb27c2af9075268be2c3ff78787fe19	ar_cbd3e38ed96d2c46e9aa0c9ef5405c31fbb27c2af9075268be2c3ff78787fe19		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_551d939ac87e292790d8d2ce	assertion_record	corpus_metadata_membership_member	ar_f83d0499b1443ad19e3a1cf64763954b6b470ab85c82f3e474fcc0e3c6fc98a8	ar_f83d0499b1443ad19e3a1cf64763954b6b470ab85c82f3e474fcc0e3c6fc98a8		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_55a4fb6b56a4673a26261519	assertion_record	corpus_metadata_membership_member	ar_55cfadc6a1f7e794f68bc9c54f74d0891ae57cd3dc30726560af5c065ef420b1	ar_55cfadc6a1f7e794f68bc9c54f74d0891ae57cd3dc30726560af5c065ef420b1		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_57234d47b1ca9522ce6c350e	assertion_record	corpus_metadata_membership_member	ar_1e4ecc84be39c84c56b34460cb6e2e285dc9721d46e3190982516c7f2dc58972	ar_1e4ecc84be39c84c56b34460cb6e2e285dc9721d46e3190982516c7f2dc58972		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_5ac767f7b0a7bc9c4204cd09	assertion_record	corpus_metadata_membership_member	ar_fccad91cc8c6d833f77ebfef48c19f89ac4a515c7e4592a4c9a1486a8498289b	ar_fccad91cc8c6d833f77ebfef48c19f89ac4a515c7e4592a4c9a1486a8498289b		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_5d278767e16aa46d90e696d8	assertion_record	corpus_metadata_membership_member	ar_a35f7ca0d2c3bbc35ad21883eaf100979c4d9309ffe84de1a01c837895381e8f	ar_a35f7ca0d2c3bbc35ad21883eaf100979c4d9309ffe84de1a01c837895381e8f		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_5e4091ba6bc45ae7bc4bcdc6	assertion_record	corpus_metadata_membership_member	ar_c0d841f629c817575d6c1c864c1c0ee2519300fe278390660127b2f8a8966caf	ar_c0d841f629c817575d6c1c864c1c0ee2519300fe278390660127b2f8a8966caf		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_608b457fb029ddc8863a44fd	assertion_record	corpus_metadata_membership_member	ar_266e6354494ac1939729ddeb49e0676454acd6f9098fdd904ebb84deb006da13	ar_266e6354494ac1939729ddeb49e0676454acd6f9098fdd904ebb84deb006da13		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_6c4ce7ef8677934c2ad6105c	assertion_record	corpus_metadata_membership_member	ar_4a4cc3cb97be1d05a8eff9bac8e9de86b2facf5e755923ad20eac2c503b04ccb	ar_4a4cc3cb97be1d05a8eff9bac8e9de86b2facf5e755923ad20eac2c503b04ccb		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_6f0b92ed7f5168cb119f4ad3	assertion_record	corpus_metadata_membership_member	ar_92396a374befe7c3f958ad911a6214334345e0b853a116a449e590045f04716f	ar_92396a374befe7c3f958ad911a6214334345e0b853a116a449e590045f04716f		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_73655ed836abeed990321581	assertion_record	corpus_metadata_membership_member	ar_495f82e875b3e1e8dc2caa922bca0b272daa4c242d7a62aae15616509ca31d68	ar_495f82e875b3e1e8dc2caa922bca0b272daa4c242d7a62aae15616509ca31d68		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_74e4b8a853c593f0803ab258	assertion_record	corpus_metadata_membership_member	ar_12b6cbf81b63f52c0bcf2954a95e3c4c95f054854abb77470414400892fd3b85	ar_12b6cbf81b63f52c0bcf2954a95e3c4c95f054854abb77470414400892fd3b85		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_7622f4b8f8da50e04bdb746c	assertion_record	corpus_metadata_membership_member	ar_884ce3361bee7b2641855401190c77690b5aecad7d9ac797174593cb84d73a03	ar_884ce3361bee7b2641855401190c77690b5aecad7d9ac797174593cb84d73a03		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_7a8a9d3bbb0f4cc5a3d016b6	assertion_record	corpus_metadata_membership_member	ar_a74d9cf823c5deadeacd8476fae2f325d3c9d7e6861a56fc5dd09007d5927723	ar_a74d9cf823c5deadeacd8476fae2f325d3c9d7e6861a56fc5dd09007d5927723		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_859904290b74ac650551bf42	assertion_record	corpus_metadata_membership_member	ar_76b9749c5d00ec7beb1ce39b01b00a8f5dd3195bb1d40178e62713beb752f388	ar_76b9749c5d00ec7beb1ce39b01b00a8f5dd3195bb1d40178e62713beb752f388		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_8a5dc51cef3f88ee185c67c5	assertion_record	corpus_metadata_membership_member	ar_f64cb4134b38291f0ac2423be52d6e3c8a7b6a56d1fce48e9a514ec08182f8bc	ar_f64cb4134b38291f0ac2423be52d6e3c8a7b6a56d1fce48e9a514ec08182f8bc		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_8db6d84e5c7a6c8958949cb1	assertion_record	corpus_metadata_membership_member	ar_c915daffa16f084c26236a1da0942e68a6f6a6b638f7f4722625ab3d472a8353	ar_c915daffa16f084c26236a1da0942e68a6f6a6b638f7f4722625ab3d472a8353		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_917affee406bcf662d14f9a4	assertion_record	corpus_metadata_membership_member	ar_5f506986f6fe4b18d42ff53ed01761f79ac2e3dad4f7f52e42d86e591bc2c0f7	ar_5f506986f6fe4b18d42ff53ed01761f79ac2e3dad4f7f52e42d86e591bc2c0f7		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_91f6277e5866212a9048bc9c	assertion_record	corpus_metadata_membership_member	ar_f660a413440f9a43d96b4211b92d15c2a5bb682ce342be73b39982cc6342b573	ar_f660a413440f9a43d96b4211b92d15c2a5bb682ce342be73b39982cc6342b573		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_92fc8324b0d3c5efc7c69843	assertion_record	corpus_metadata_membership_member	ar_c63b14c4b7575036440ac7af8e08fc22388c9e4290cbbcf2b8dcccb1f9452de8	ar_c63b14c4b7575036440ac7af8e08fc22388c9e4290cbbcf2b8dcccb1f9452de8		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_9ed641e1103952f664ca8ef1	assertion_record	corpus_metadata_membership_member	ar_2c4dff52c01cd28bafd38cf40d1283437093a2aabcd798ef98d5971be301562c	ar_2c4dff52c01cd28bafd38cf40d1283437093a2aabcd798ef98d5971be301562c		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_a59681d5976d3315763ea6d1	assertion_record	corpus_metadata_membership_member	ar_cbf12ec6a12eb2b299b95f205deb5d22bfcdf06072e6c6a2f97a722a64ffcedc	ar_cbf12ec6a12eb2b299b95f205deb5d22bfcdf06072e6c6a2f97a722a64ffcedc		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_a9ab0bd5fc3d9a8955ddf820	assertion_record	corpus_metadata_membership_member	ar_2f4d4171bc1f184e8ab1ebfa1cdab056f204dddad8984c46b906d495690c2a83	ar_2f4d4171bc1f184e8ab1ebfa1cdab056f204dddad8984c46b906d495690c2a83		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_abdbc21dbcc4988e0e9ba726	assertion_record	corpus_metadata_membership_member	ar_1d7539bae96135844166460fb7cc0f9cf9e7000497d7e4d464cdbceb5e79bd0a	ar_1d7539bae96135844166460fb7cc0f9cf9e7000497d7e4d464cdbceb5e79bd0a		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_adb72f8bf484bf7587b01456	assertion_record	corpus_metadata_membership_member	ar_00fc74c5985776c0c8c3299612570496a09a5ba5244734786b1fcce12cb6efc3	ar_00fc74c5985776c0c8c3299612570496a09a5ba5244734786b1fcce12cb6efc3		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_b420cbecf8a0d5b8ccb4e854	assertion_record	corpus_metadata_membership_member	ar_a1f3bea235122e2443b0095c6c88e1987ce9d856ff5663c6777e71be7e5f1349	ar_a1f3bea235122e2443b0095c6c88e1987ce9d856ff5663c6777e71be7e5f1349		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_b678e20c2dda521c09c7d3f6	assertion_record	corpus_metadata_membership_member	ar_b7b06ffb4f86388b850fc87ad681f2028771e8e216f407a5d3a195830d39f5f3	ar_b7b06ffb4f86388b850fc87ad681f2028771e8e216f407a5d3a195830d39f5f3		mark_phase3_canonical_gsc_epilepsy	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_c654fbbe921736212f7ab091	assertion_record	corpus_metadata_membership_member	ar_5a034bc58fa4220b712c8054fe7b7c541004ab6bce64b6ab524df990a81b9ec1	ar_5a034bc58fa4220b712c8054fe7b7c541004ab6bce64b6ab524df990a81b9ec1		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_c796de1713d17e01e808cd01	assertion_record	corpus_metadata_membership_member	ar_c53698934cce02719df0f674c9dccfc22b9d5c7f308082713f8fbfab5bd31c7f	ar_c53698934cce02719df0f674c9dccfc22b9d5c7f308082713f8fbfab5bd31c7f		mark_phase3_canonical_vap_median_ERR10619300	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_c92cc8c01b1c31d65d9308ff	assertion_record	corpus_metadata_membership_member	ar_ecfcdef501b807dfe3517e3ebd0304d7a3921907155572b27d7fb22028c5fe5a	ar_ecfcdef501b807dfe3517e3ebd0304d7a3921907155572b27d7fb22028c5fe5a		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_cdfd71721e321c1db8288c9a	assertion_record	corpus_metadata_membership_member	ar_30ed312ad799bd4af7e7e44102312c640b4cf86f452da28afc2f7b596e9ec9aa	ar_30ed312ad799bd4af7e7e44102312c640b4cf86f452da28afc2f7b596e9ec9aa		mark_phase3_canonical_vap_q3_ERR10619225	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_d55ce65f1c26adae00652501	assertion_record	corpus_metadata_membership_member	ar_fe242a404011f9fc256699c453053410345b009bbbd9b59856df5f9a5265c7a7	ar_fe242a404011f9fc256699c453053410345b009bbbd9b59856df5f9a5265c7a7		mark_phase3_canonical_vap_q1_ERR10619212	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_df77d0fddc3ede068f3d3d89	assertion_record	corpus_metadata_membership_member	ar_00c8309ee53ea82e7b3a6c8036dbc26d50d4c91d6c392ba279d98acced5c51d9	ar_00c8309ee53ea82e7b3a6c8036dbc26d50d4c91d6c392ba279d98acced5c51d9		mark_phase3_canonical_gsc_mitochondrial_disease	mark_phase4_corpus_6tep_v1	passed
topology_rel_21ac1e670d48aa86931dfb22	topology_member_e2e8b778452f85d04e51aca1	assertion_record	corpus_metadata_membership_member	ar_f2dadaa1fa45fae094cbedf90ad8df88cf5b494756e412dfb1c2e0a0591357f2	ar_f2dadaa1fa45fae094cbedf90ad8df88cf5b494756e412dfb1c2e0a0591357f2		mark_phase3_canonical_vap_hg002	mark_phase4_corpus_6tep_v1	passed
